replay_version 2.0
stopped_at 1267
seed 100
recorded_at 2022-04-24 21:53:01 -0500
[:mouse_button_up, 1, 0, 1, 1, 8]
[:key_held_player_one, 24, 0, 1, 114, 96]
[:key_held_player_one, 27, 0, 1, 115, 96]
[:key_held_player_one, 1, 0, 1, 116, 97]
[:key_held_player_one, 4, 0, 1, 117, 97]
[:key_held_player_one, 24, 0, 1, 118, 97]
[:key_held_player_one, 27, 0, 1, 119, 97]
[:key_held_player_one, 1, 0, 1, 120, 98]
[:key_held_player_one, 4, 0, 1, 121, 98]
[:key_held_player_one, 24, 0, 1, 122, 98]
[:key_held_player_one, 27, 0, 1, 123, 98]
[:key_held_player_one, 1, 0, 1, 124, 99]
[:key_held_player_one, 4, 0, 1, 125, 99]
[:key_held_player_one, 24, 0, 1, 126, 99]
[:key_held_player_one, 27, 0, 1, 127, 99]
[:key_held_player_one, 1, 0, 1, 128, 100]
[:key_held_player_one, 4, 0, 1, 129, 100]
[:key_held_player_one, 24, 0, 1, 130, 100]
[:key_held_player_one, 27, 0, 1, 131, 100]
[:key_held_player_one, 1, 0, 1, 132, 101]
[:key_held_player_one, 4, 0, 1, 133, 101]
[:key_held_player_one, 24, 0, 1, 134, 101]
[:key_held_player_one, 27, 0, 1, 135, 101]
[:key_held_player_one, 1, 0, 1, 136, 102]
[:key_held_player_one, 4, 0, 1, 137, 102]
[:key_held_player_one, 24, 0, 1, 138, 102]
[:key_held_player_one, 27, 0, 1, 139, 102]
[:key_held_player_one, 1, 0, 1, 140, 103]
[:key_held_player_one, 4, 0, 1, 141, 103]
[:key_held_player_one, 24, 0, 1, 142, 103]
[:key_held_player_one, 27, 0, 1, 143, 103]
[:key_held_player_one, 1, 0, 1, 144, 104]
[:key_held_player_one, 4, 0, 1, 145, 104]
[:key_held_player_one, 24, 0, 1, 146, 104]
[:key_held_player_one, 27, 0, 1, 147, 104]
[:key_held_player_one, 1, 0, 1, 148, 105]
[:key_held_player_one, 4, 0, 1, 149, 105]
[:key_held_player_one, 24, 0, 1, 150, 105]
[:key_held_player_one, 27, 0, 1, 151, 105]
[:key_held_player_one, 1, 0, 1, 152, 106]
[:key_held_player_one, 4, 0, 1, 153, 106]
[:key_held_player_one, 24, 0, 1, 154, 106]
[:key_held_player_one, 27, 0, 1, 155, 106]
[:key_held_player_one, 1, 0, 1, 156, 107]
[:key_held_player_one, 4, 0, 1, 157, 107]
[:key_held_player_one, 24, 0, 1, 158, 107]
[:key_held_player_one, 27, 0, 1, 159, 107]
[:key_up_player_one, 1, 0, 1, 160, 108]
[:key_held_player_one, 4, 0, 1, 161, 108]
[:key_up_player_one, 24, 0, 1, 162, 108]
[:key_held_player_one, 27, 0, 1, 163, 108]
[:key_held_player_one, 4, 0, 1, 164, 109]
[:key_held_player_one, 27, 0, 1, 165, 109]
[:key_held_player_one, 4, 0, 1, 166, 110]
[:key_held_player_one, 27, 0, 1, 167, 110]
[:key_held_player_one, 4, 0, 1, 168, 111]
[:key_held_player_one, 27, 0, 1, 169, 111]
[:key_held_player_one, 4, 0, 1, 170, 112]
[:key_held_player_one, 27, 0, 1, 171, 112]
[:key_held_player_one, 4, 0, 1, 172, 113]
[:key_held_player_one, 27, 0, 1, 173, 113]
[:key_held_player_one, 4, 0, 1, 174, 114]
[:key_held_player_one, 27, 0, 1, 175, 114]
[:key_held_player_one, 4, 0, 1, 176, 115]
[:key_held_player_one, 27, 0, 1, 177, 115]
[:key_held_player_one, 4, 0, 1, 178, 116]
[:key_held_player_one, 27, 0, 1, 179, 116]
[:key_held_player_one, 4, 0, 1, 180, 117]
[:key_held_player_one, 27, 0, 1, 181, 117]
[:key_held_player_one, 4, 0, 1, 182, 118]
[:key_held_player_one, 27, 0, 1, 183, 118]
[:key_held_player_one, 4, 0, 1, 184, 119]
[:key_held_player_one, 27, 0, 1, 185, 119]
[:key_held_player_one, 4, 0, 1, 186, 120]
[:key_held_player_one, 27, 0, 1, 187, 120]
[:key_held_player_one, 4, 0, 1, 188, 121]
[:key_held_player_one, 27, 0, 1, 189, 121]
[:key_held_player_one, 4, 0, 1, 190, 122]
[:key_held_player_one, 27, 0, 1, 191, 122]
[:key_held_player_one, 4, 0, 1, 192, 123]
[:key_held_player_one, 27, 0, 1, 193, 123]
[:key_held_player_one, 4, 0, 1, 194, 124]
[:key_held_player_one, 27, 0, 1, 195, 124]
[:key_held_player_one, 4, 0, 1, 196, 125]
[:key_held_player_one, 27, 0, 1, 197, 125]
[:key_held_player_one, 4, 0, 1, 198, 126]
[:key_held_player_one, 27, 0, 1, 199, 126]
[:key_held_player_one, 4, 0, 1, 200, 127]
[:key_held_player_one, 27, 0, 1, 201, 127]
[:key_held_player_one, 4, 0, 1, 202, 128]
[:key_held_player_one, 27, 0, 1, 203, 128]
[:key_held_player_one, 4, 0, 1, 204, 129]
[:key_held_player_one, 27, 0, 1, 205, 129]
[:key_held_player_one, 4, 0, 1, 206, 130]
[:key_held_player_one, 27, 0, 1, 207, 130]
[:key_held_player_one, 4, 0, 1, 208, 131]
[:key_held_player_one, 27, 0, 1, 209, 131]
[:key_held_player_one, 4, 0, 1, 210, 132]
[:key_held_player_one, 27, 0, 1, 211, 132]
[:key_held_player_one, 4, 0, 1, 212, 133]
[:key_held_player_one, 27, 0, 1, 213, 133]
[:key_held_player_one, 4, 0, 1, 214, 134]
[:key_held_player_one, 27, 0, 1, 215, 134]
[:key_held_player_one, 4, 0, 1, 216, 135]
[:key_held_player_one, 27, 0, 1, 217, 135]
[:key_held_player_one, 4, 0, 1, 218, 136]
[:key_held_player_one, 27, 0, 1, 219, 136]
[:key_held_player_one, 4, 0, 1, 220, 137]
[:key_held_player_one, 27, 0, 1, 221, 137]
[:key_held_player_one, 4, 0, 1, 222, 138]
[:key_held_player_one, 27, 0, 1, 223, 138]
[:key_held_player_one, 4, 0, 1, 224, 139]
[:key_held_player_one, 27, 0, 1, 225, 139]
[:key_held_player_one, 4, 0, 1, 226, 140]
[:key_held_player_one, 27, 0, 1, 227, 140]
[:key_held_player_one, 4, 0, 1, 228, 141]
[:key_held_player_one, 27, 0, 1, 229, 141]
[:key_held_player_one, 4, 0, 1, 230, 142]
[:key_held_player_one, 27, 0, 1, 231, 142]
[:key_held_player_one, 4, 0, 1, 232, 143]
[:key_held_player_one, 27, 0, 1, 233, 143]
[:key_held_player_one, 4, 0, 1, 234, 144]
[:key_held_player_one, 27, 0, 1, 235, 144]
[:key_held_player_one, 4, 0, 1, 236, 145]
[:key_held_player_one, 27, 0, 1, 237, 145]
[:key_held_player_one, 4, 0, 1, 238, 146]
[:key_held_player_one, 27, 0, 1, 239, 146]
[:key_held_player_one, 4, 0, 1, 240, 147]
[:key_held_player_one, 27, 0, 1, 241, 147]
[:key_held_player_one, 4, 0, 1, 242, 148]
[:key_held_player_one, 27, 0, 1, 243, 148]
[:key_held_player_one, 4, 0, 1, 244, 149]
[:key_held_player_one, 27, 0, 1, 245, 149]
[:key_held_player_one, 4, 0, 1, 246, 150]
[:key_held_player_one, 27, 0, 1, 247, 150]
[:key_held_player_one, 4, 0, 1, 248, 151]
[:key_held_player_one, 27, 0, 1, 249, 151]
[:key_held_player_one, 4, 0, 1, 250, 152]
[:key_held_player_one, 27, 0, 1, 251, 152]
[:key_held_player_one, 4, 0, 1, 252, 153]
[:key_held_player_one, 27, 0, 1, 253, 153]
[:key_held_player_one, 4, 0, 1, 254, 154]
[:key_held_player_one, 27, 0, 1, 255, 154]
[:key_held_player_one, 4, 0, 1, 256, 155]
[:key_held_player_one, 27, 0, 1, 257, 155]
[:key_held_player_one, 4, 0, 1, 258, 156]
[:key_held_player_one, 27, 0, 1, 259, 156]
[:key_held_player_one, 4, 0, 1, 260, 157]
[:key_held_player_one, 27, 0, 1, 261, 157]
[:key_held_player_one, 4, 0, 1, 262, 158]
[:key_held_player_one, 27, 0, 1, 263, 158]
[:key_held_player_one, 4, 0, 1, 264, 159]
[:key_held_player_one, 27, 0, 1, 265, 159]
[:key_held_player_one, 4, 0, 1, 266, 160]
[:key_held_player_one, 27, 0, 1, 267, 160]
[:key_held_player_one, 4, 0, 1, 268, 161]
[:key_held_player_one, 27, 0, 1, 269, 161]
[:key_held_player_one, 4, 0, 1, 270, 162]
[:key_held_player_one, 27, 0, 1, 271, 162]
[:key_held_player_one, 4, 0, 1, 272, 163]
[:key_held_player_one, 27, 0, 1, 273, 163]
[:key_held_player_one, 4, 0, 1, 274, 164]
[:key_held_player_one, 27, 0, 1, 275, 164]
[:key_held_player_one, 4, 0, 1, 276, 165]
[:key_held_player_one, 27, 0, 1, 277, 165]
[:key_held_player_one, 4, 0, 1, 278, 166]
[:key_held_player_one, 27, 0, 1, 279, 166]
[:key_held_player_one, 4, 0, 1, 280, 167]
[:key_held_player_one, 27, 0, 1, 281, 167]
[:key_held_player_one, 4, 0, 1, 282, 168]
[:key_held_player_one, 27, 0, 1, 283, 168]
[:key_held_player_one, 4, 0, 1, 284, 169]
[:key_held_player_one, 27, 0, 1, 285, 169]
[:key_held_player_one, 4, 0, 1, 286, 170]
[:key_held_player_one, 27, 0, 1, 287, 170]
[:key_held_player_one, 4, 0, 1, 288, 171]
[:key_held_player_one, 27, 0, 1, 289, 171]
[:key_held_player_one, 4, 0, 1, 290, 172]
[:key_held_player_one, 27, 0, 1, 291, 172]
[:key_held_player_one, 4, 0, 1, 292, 173]
[:key_held_player_one, 27, 0, 1, 293, 173]
[:key_held_player_one, 4, 0, 1, 294, 174]
[:key_held_player_one, 27, 0, 1, 295, 174]
[:key_held_player_one, 4, 0, 1, 296, 175]
[:key_held_player_one, 27, 0, 1, 297, 175]
[:key_held_player_one, 4, 0, 1, 298, 176]
[:key_held_player_one, 27, 0, 1, 299, 176]
[:key_held_player_one, 4, 0, 1, 300, 177]
[:key_held_player_one, 27, 0, 1, 301, 177]
[:key_held_player_one, 4, 0, 1, 302, 178]
[:key_held_player_one, 27, 0, 1, 303, 178]
[:key_held_player_one, 4, 0, 1, 304, 179]
[:key_held_player_one, 27, 0, 1, 305, 179]
[:key_held_player_one, 4, 0, 1, 306, 180]
[:key_held_player_one, 27, 0, 1, 307, 180]
[:key_held_player_one, 4, 0, 1, 308, 181]
[:key_held_player_one, 27, 0, 1, 309, 181]
[:key_held_player_one, 4, 0, 1, 310, 182]
[:key_held_player_one, 27, 0, 1, 311, 182]
[:key_held_player_one, 4, 0, 1, 312, 183]
[:key_held_player_one, 27, 0, 1, 313, 183]
[:key_held_player_one, 4, 0, 1, 314, 184]
[:key_held_player_one, 27, 0, 1, 315, 184]
[:key_held_player_one, 4, 0, 1, 316, 185]
[:key_held_player_one, 27, 0, 1, 317, 185]
[:key_held_player_one, 4, 0, 1, 318, 186]
[:key_held_player_one, 27, 0, 1, 319, 186]
[:key_held_player_one, 4, 0, 1, 320, 187]
[:key_held_player_one, 27, 0, 1, 321, 187]
[:key_held_player_one, 4, 0, 1, 322, 188]
[:key_held_player_one, 27, 0, 1, 323, 188]
[:key_held_player_one, 4, 0, 1, 324, 189]
[:key_held_player_one, 27, 0, 1, 325, 189]
[:key_held_player_one, 4, 0, 1, 326, 190]
[:key_held_player_one, 27, 0, 1, 327, 190]
[:key_held_player_one, 4, 0, 1, 328, 191]
[:key_held_player_one, 27, 0, 1, 329, 191]
[:key_held_player_one, 4, 0, 1, 330, 192]
[:key_held_player_one, 27, 0, 1, 331, 192]
[:key_held_player_one, 4, 0, 1, 332, 193]
[:key_held_player_one, 27, 0, 1, 333, 193]
[:key_held_player_one, 4, 0, 1, 334, 194]
[:key_held_player_one, 27, 0, 1, 335, 194]
[:key_held_player_one, 4, 0, 1, 336, 195]
[:key_held_player_one, 27, 0, 1, 337, 195]
[:key_held_player_one, 4, 0, 1, 338, 196]
[:key_held_player_one, 27, 0, 1, 339, 196]
[:key_held_player_one, 4, 0, 1, 340, 197]
[:key_held_player_one, 27, 0, 1, 341, 197]
[:key_held_player_one, 4, 0, 1, 342, 198]
[:key_held_player_one, 27, 0, 1, 343, 198]
[:key_held_player_one, 4, 0, 1, 344, 199]
[:key_held_player_one, 27, 0, 1, 345, 199]
[:key_held_player_one, 4, 0, 1, 346, 200]
[:key_held_player_one, 27, 0, 1, 347, 200]
[:key_held_player_one, 4, 0, 1, 348, 201]
[:key_held_player_one, 27, 0, 1, 349, 201]
[:key_held_player_one, 4, 0, 1, 350, 202]
[:key_held_player_one, 27, 0, 1, 351, 202]
[:key_held_player_one, 4, 0, 1, 352, 203]
[:key_held_player_one, 27, 0, 1, 353, 203]
[:key_held_player_one, 4, 0, 1, 354, 204]
[:key_held_player_one, 27, 0, 1, 355, 204]
[:key_held_player_one, 4, 0, 1, 356, 205]
[:key_held_player_one, 27, 0, 1, 357, 205]
[:key_held_player_one, 4, 0, 1, 358, 206]
[:key_held_player_one, 27, 0, 1, 359, 206]
[:key_held_player_one, 4, 0, 1, 360, 207]
[:key_held_player_one, 27, 0, 1, 361, 207]
[:key_held_player_one, 4, 0, 1, 362, 208]
[:key_held_player_one, 27, 0, 1, 363, 208]
[:key_held_player_one, 4, 0, 1, 364, 209]
[:key_held_player_one, 27, 0, 1, 365, 209]
[:key_held_player_one, 4, 0, 1, 366, 210]
[:key_held_player_one, 27, 0, 1, 367, 210]
[:key_held_player_one, 4, 0, 1, 368, 211]
[:key_held_player_one, 27, 0, 1, 369, 211]
[:key_held_player_one, 4, 0, 1, 370, 212]
[:key_held_player_one, 27, 0, 1, 371, 212]
[:key_held_player_one, 4, 0, 1, 372, 213]
[:key_held_player_one, 27, 0, 1, 373, 213]
[:key_held_player_one, 4, 0, 1, 374, 214]
[:key_held_player_one, 27, 0, 1, 375, 214]
[:key_held_player_one, 4, 0, 1, 376, 215]
[:key_held_player_one, 27, 0, 1, 377, 215]
[:key_held_player_one, 4, 0, 1, 378, 216]
[:key_held_player_one, 27, 0, 1, 379, 216]
[:key_held_player_one, 4, 0, 1, 380, 217]
[:key_held_player_one, 27, 0, 1, 381, 217]
[:key_held_player_one, 4, 0, 1, 382, 218]
[:key_held_player_one, 27, 0, 1, 383, 218]
[:key_held_player_one, 4, 0, 1, 384, 219]
[:key_held_player_one, 27, 0, 1, 385, 219]
[:key_held_player_one, 4, 0, 1, 386, 220]
[:key_held_player_one, 27, 0, 1, 387, 220]
[:key_held_player_one, 4, 0, 1, 388, 221]
[:key_held_player_one, 27, 0, 1, 389, 221]
[:key_held_player_one, 4, 0, 1, 390, 222]
[:key_held_player_one, 27, 0, 1, 391, 222]
[:key_held_player_one, 4, 0, 1, 392, 223]
[:key_held_player_one, 27, 0, 1, 393, 223]
[:key_held_player_one, 4, 0, 1, 394, 224]
[:key_held_player_one, 27, 0, 1, 395, 224]
[:key_held_player_one, 4, 0, 1, 396, 225]
[:key_held_player_one, 27, 0, 1, 397, 225]
[:key_held_player_one, 4, 0, 1, 398, 226]
[:key_held_player_one, 27, 0, 1, 399, 226]
[:key_held_player_one, 4, 0, 1, 400, 227]
[:key_held_player_one, 27, 0, 1, 401, 227]
[:key_held_player_one, 4, 0, 1, 402, 228]
[:key_held_player_one, 27, 0, 1, 403, 228]
[:key_held_player_one, 4, 0, 1, 404, 229]
[:key_held_player_one, 27, 0, 1, 405, 229]
[:key_held_player_one, 4, 0, 1, 406, 230]
[:key_held_player_one, 27, 0, 1, 407, 230]
[:key_held_player_one, 4, 0, 1, 408, 231]
[:key_held_player_one, 27, 0, 1, 409, 231]
[:key_held_player_one, 4, 0, 1, 410, 232]
[:key_held_player_one, 27, 0, 1, 411, 232]
[:key_held_player_one, 4, 0, 1, 412, 233]
[:key_held_player_one, 27, 0, 1, 413, 233]
[:key_held_player_one, 4, 0, 1, 414, 234]
[:key_held_player_one, 27, 0, 1, 415, 234]
[:key_held_player_one, 4, 0, 1, 416, 235]
[:key_held_player_one, 27, 0, 1, 417, 235]
[:key_held_player_one, 4, 0, 1, 418, 236]
[:key_held_player_one, 27, 0, 1, 419, 236]
[:key_up_player_one, 4, 0, 1, 420, 237]
[:key_down_player_one, 14, 0, 1, 421, 237]
[:key_up_player_one, 27, 0, 1, 422, 237]
[:key_held_player_one, 14, 0, 1, 423, 238]
[:key_held_player_one, 14, 0, 1, 424, 239]
[:key_held_player_one, 14, 0, 1, 425, 240]
[:key_held_player_one, 14, 0, 1, 426, 241]
[:key_held_player_one, 14, 0, 1, 427, 242]
[:key_held_player_one, 14, 0, 1, 428, 243]
[:key_up_player_one, 14, 0, 1, 429, 244]
[:key_down_player_one, 14, 0, 1, 430, 250]
[:key_held_player_one, 14, 0, 1, 431, 251]
[:key_held_player_one, 14, 0, 1, 432, 252]
[:key_held_player_one, 14, 0, 1, 433, 253]
[:key_up_player_one, 14, 0, 1, 434, 254]
[:key_down_player_one, 14, 0, 1, 435, 261]
[:key_held_player_one, 14, 0, 1, 436, 262]
[:key_held_player_one, 14, 0, 1, 437, 263]
[:key_held_player_one, 14, 0, 1, 438, 264]
[:key_held_player_one, 14, 0, 1, 439, 265]
[:key_up_player_one, 14, 0, 1, 440, 266]
[:key_down_player_one, 14, 0, 1, 441, 271]
[:key_held_player_one, 14, 0, 1, 442, 272]
[:key_held_player_one, 14, 0, 1, 443, 273]
[:key_held_player_one, 14, 0, 1, 444, 274]
[:key_held_player_one, 14, 0, 1, 445, 275]
[:key_held_player_one, 14, 0, 1, 446, 276]
[:key_held_player_one, 14, 0, 1, 447, 277]
[:key_up_player_one, 14, 0, 1, 448, 278]
[:key_down_player_one, 14, 0, 1, 449, 283]
[:key_held_player_one, 14, 0, 1, 450, 284]
[:key_held_player_one, 14, 0, 1, 451, 285]
[:key_held_player_one, 14, 0, 1, 452, 286]
[:key_held_player_one, 14, 0, 1, 453, 287]
[:key_held_player_one, 14, 0, 1, 454, 288]
[:key_held_player_one, 14, 0, 1, 455, 289]
[:key_up_player_one, 14, 0, 1, 456, 290]
[:key_down_player_one, 14, 0, 1, 457, 295]
[:key_held_player_one, 14, 0, 1, 458, 296]
[:key_held_player_one, 14, 0, 1, 459, 297]
[:key_held_player_one, 14, 0, 1, 460, 298]
[:key_held_player_one, 14, 0, 1, 461, 299]
[:key_held_player_one, 14, 0, 1, 462, 300]
[:key_up_player_one, 14, 0, 1, 463, 301]
[:key_down_player_one, 14, 0, 1, 464, 306]
[:key_held_player_one, 14, 0, 1, 465, 307]
[:key_held_player_one, 14, 0, 1, 466, 308]
[:key_held_player_one, 14, 0, 1, 467, 309]
[:key_held_player_one, 14, 0, 1, 468, 310]
[:key_held_player_one, 14, 0, 1, 469, 311]
[:key_held_player_one, 14, 0, 1, 470, 312]
[:key_up_player_one, 14, 0, 1, 471, 313]
[:key_down_player_one, 14, 0, 1, 472, 318]
[:key_held_player_one, 14, 0, 1, 473, 319]
[:key_held_player_one, 14, 0, 1, 474, 320]
[:key_held_player_one, 14, 0, 1, 475, 321]
[:key_held_player_one, 14, 0, 1, 476, 322]
[:key_held_player_one, 14, 0, 1, 477, 323]
[:key_held_player_one, 14, 0, 1, 478, 324]
[:key_up_player_one, 14, 0, 1, 479, 325]
[:key_down_player_one, 14, 0, 1, 480, 329]
[:key_held_player_one, 14, 0, 1, 481, 330]
[:key_held_player_one, 14, 0, 1, 482, 331]
[:key_held_player_one, 14, 0, 1, 483, 332]
[:key_held_player_one, 14, 0, 1, 484, 333]
[:key_held_player_one, 14, 0, 1, 485, 334]
[:key_up_player_one, 14, 0, 1, 486, 335]
[:key_down_player_one, 14, 0, 1, 487, 341]
[:key_held_player_one, 14, 0, 1, 488, 342]
[:key_held_player_one, 14, 0, 1, 489, 342]
[:key_held_player_one, 14, 0, 1, 490, 343]
[:key_held_player_one, 14, 0, 1, 491, 344]
[:key_up_player_one, 14, 0, 1, 492, 345]
[:key_down_player_one, 14, 0, 1, 493, 351]
[:key_held_player_one, 14, 0, 1, 494, 352]
[:key_held_player_one, 14, 0, 1, 495, 353]
[:key_held_player_one, 14, 0, 1, 496, 354]
[:key_held_player_one, 14, 0, 1, 497, 355]
[:key_held_player_one, 14, 0, 1, 498, 356]
[:key_held_player_one, 14, 0, 1, 499, 357]
[:key_up_player_one, 14, 0, 1, 500, 358]
[:key_down_player_one, 14, 0, 1, 501, 362]
[:key_held_player_one, 14, 0, 1, 502, 363]
[:key_held_player_one, 14, 0, 1, 503, 364]
[:key_held_player_one, 14, 0, 1, 504, 365]
[:key_held_player_one, 14, 0, 1, 505, 366]
[:key_held_player_one, 14, 0, 1, 506, 367]
[:key_up_player_one, 14, 0, 1, 507, 368]
[:key_down_player_one, 14, 0, 1, 508, 373]
[:key_held_player_one, 14, 0, 1, 509, 374]
[:key_held_player_one, 14, 0, 1, 510, 375]
[:key_held_player_one, 14, 0, 1, 511, 376]
[:key_held_player_one, 14, 0, 1, 512, 377]
[:key_up_player_one, 14, 0, 1, 513, 378]
[:key_down_player_one, 14, 0, 1, 514, 384]
[:key_held_player_one, 14, 0, 1, 515, 385]
[:key_held_player_one, 14, 0, 1, 516, 386]
[:key_held_player_one, 14, 0, 1, 517, 387]
[:key_held_player_one, 14, 0, 1, 518, 388]
[:key_held_player_one, 14, 0, 1, 519, 389]
[:key_held_player_one, 14, 0, 1, 520, 390]
[:key_up_player_one, 14, 0, 1, 521, 391]
[:key_down_player_one, 14, 0, 1, 522, 396]
[:key_held_player_one, 14, 0, 1, 523, 397]
[:key_held_player_one, 14, 0, 1, 524, 398]
[:key_held_player_one, 14, 0, 1, 525, 399]
[:key_held_player_one, 14, 0, 1, 526, 400]
[:key_held_player_one, 14, 0, 1, 527, 401]
[:key_held_player_one, 14, 0, 1, 528, 402]
[:key_up_player_one, 14, 0, 1, 529, 403]
[:key_down_player_one, 14, 0, 1, 530, 409]
[:key_held_player_one, 14, 0, 1, 531, 409]
[:key_held_player_one, 14, 0, 1, 532, 410]
[:key_held_player_one, 14, 0, 1, 533, 411]
[:key_held_player_one, 14, 0, 1, 534, 412]
